Fra,Til,KWH 60 Forbruk
27.06.2021 10:00,27.06.2021 11:00,"0,044"
27.06.2021 11:00,27.06.2021 12:00,"0,053"
27.06.2021 12:00,27.06.2021 13:00,"0,054"
27.06.2021 13:00,27.06.2021 14:00,"0,975"
27.06.2021 14:00,27.06.2021 15:00,"0,054"
27.06.2021 15:00,27.06.2021 16:00,"0,059"
27.06.2021 16:00,27.06.2021 17:00,"0,059"
27.06.2021 17:00,27.06.2021 18:00,"0,058"
27.06.2021 18:00,27.06.2021 19:00,"1,036"
27.06.2021 19:00,27.06.2021 20:00,"0,052"
27.06.2021 20:00,27.06.2021 21:00,"0,056"
27.06.2021 21:00,27.06.2021 22:00,"0,056"
27.06.2021 22:00,27.06.2021 23:00,"0,055"
27.06.2021 23:00,28.06.2021 00:00,"0,058"
28.06.2021 00:00,28.06.2021 01:00,"0,998"
28.06.2021 01:00,28.06.2021 02:00,"0,055"
28.06.2021 02:00,28.06.2021 03:00,"0,056"
28.06.2021 03:00,28.06.2021 04:00,"0,052"
28.06.2021 04:00,28.06.2021 05:00,"0,046"
28.06.2021 05:00,28.06.2021 06:00,"0,404"
28.06.2021 06:00,28.06.2021 07:00,"0,573"
28.06.2021 07:00,28.06.2021 08:00,"0,051"
28.06.2021 08:00,28.06.2021 09:00,"0,075"
28.06.2021 09:00,28.06.2021 10:00,"0,337"
28.06.2021 10:00,28.06.2021 11:00,"0,551"
28.06.2021 11:00,28.06.2021 12:00,"0,976"
28.06.2021 12:00,28.06.2021 13:00,"0,119"
28.06.2021 13:00,28.06.2021 14:00,"0,108"
28.06.2021 14:00,28.06.2021 15:00,"0,113"
28.06.2021 15:00,28.06.2021 16:00,"0,998"
28.06.2021 16:00,28.06.2021 17:00,"0,565"
28.06.2021 17:00,28.06.2021 18:00,"0,084"
28.06.2021 18:00,28.06.2021 19:00,"0,048"
28.06.2021 19:00,28.06.2021 20:00,"0,377"
28.06.2021 20:00,28.06.2021 21:00,"0,609"
28.06.2021 21:00,28.06.2021 22:00,"0,057"
28.06.2021 22:00,28.06.2021 23:00,"0,048"
28.06.2021 23:00,29.06.2021 00:00,"0,055"
29.06.2021 00:00,29.06.2021 01:00,"0,31"
29.06.2021 01:00,29.06.2021 02:00,"0,676"
29.06.2021 02:00,29.06.2021 03:00,"0,053"
29.06.2021 03:00,29.06.2021 04:00,"0,053"
29.06.2021 04:00,29.06.2021 05:00,"0,042"
29.06.2021 05:00,29.06.2021 06:00,"0,055"
29.06.2021 06:00,29.06.2021 07:00,"0,888"
29.06.2021 07:00,29.06.2021 08:00,"0,055"
29.06.2021 08:00,29.06.2021 09:00,"0,069"
29.06.2021 09:00,29.06.2021 10:00,"0,31"
29.06.2021 10:00,29.06.2021 11:00,"0,954"
29.06.2021 11:00,29.06.2021 12:00,"0,765"
29.06.2021 12:00,29.06.2021 13:00,"1,432"
29.06.2021 13:00,29.06.2021 14:00,"1,618"
29.06.2021 14:00,29.06.2021 15:00,"1,806"
29.06.2021 15:00,29.06.2021 16:00,"0,68"
29.06.2021 16:00,29.06.2021 17:00,"0,659"
29.06.2021 17:00,29.06.2021 18:00,"0,919"
29.06.2021 18:00,29.06.2021 19:00,"0,127"
29.06.2021 19:00,29.06.2021 20:00,"0,847"
29.06.2021 20:00,29.06.2021 21:00,"0,062"
29.06.2021 21:00,29.06.2021 22:00,"0,054"
29.06.2021 22:00,29.06.2021 23:00,"0,045"
29.06.2021 23:00,30.06.2021 00:00,"0,602"
30.06.2021 00:00,30.06.2021 01:00,"0,396"
30.06.2021 01:00,30.06.2021 02:00,"0,05"
30.06.2021 02:00,30.06.2021 03:00,"0,048"
30.06.2021 03:00,30.06.2021 04:00,"0,054"
30.06.2021 04:00,30.06.2021 05:00,"0,922"
30.06.2021 05:00,30.06.2021 06:00,"0,049"
30.06.2021 06:00,30.06.2021 07:00,"0,057"
30.06.2021 07:00,30.06.2021 08:00,"0,045"
30.06.2021 08:00,30.06.2021 09:00,"0,316"
30.06.2021 09:00,30.06.2021 10:00,"0,671"
30.06.2021 10:00,30.06.2021 11:00,"0,104"
30.06.2021 11:00,30.06.2021 12:00,"0,471"
30.06.2021 12:00,30.06.2021 13:00,"0,988"
30.06.2021 13:00,30.06.2021 14:00,"0,368"
30.06.2021 14:00,30.06.2021 15:00,"0,078"
30.06.2021 15:00,30.06.2021 16:00,"0,106"
30.06.2021 16:00,30.06.2021 17:00,"0,573"
30.06.2021 17:00,30.06.2021 18:00,"0,533"
30.06.2021 18:00,30.06.2021 19:00,"0,069"
30.06.2021 19:00,30.06.2021 20:00,"0,066"
30.06.2021 20:00,30.06.2021 21:00,"0,063"
30.06.2021 21:00,30.06.2021 22:00,"0,906"
30.06.2021 22:00,30.06.2021 23:00,"0,067"
30.06.2021 23:00,01.07.2021 00:00,"0,069"
