Fra;Til;KWH 60 Forbruk
23.10.2019 06:00;23.10.2019 07:00;1,31
23.10.2019 07:00;23.10.2019 08:00;2,145
23.10.2019 08:00;23.10.2019 09:00;1,451
23.10.2019 09:00;23.10.2019 10:00;1,251
23.10.2019 10:00;23.10.2019 11:00;0,857
23.10.2019 11:00;23.10.2019 12:00;0,804
23.10.2019 12:00;23.10.2019 13:00;0,973
23.10.2019 13:00;23.10.2019 14:00;0,964
23.10.2019 14:00;23.10.2019 15:00;0,964
23.10.2019 15:00;23.10.2019 16:00;0,963
23.10.2019 16:00;23.10.2019 17:00;0,947
23.10.2019 17:00;23.10.2019 18:00;1,061
23.10.2019 18:00;23.10.2019 19:00;1,044
23.10.2019 19:00;23.10.2019 20:00;0,89
23.10.2019 20:00;23.10.2019 21:00;1,749
23.10.2019 21:00;23.10.2019 22:00;1,362
23.10.2019 22:00;23.10.2019 23:00;1,948
23.10.2019 23:00;24.10.2019 00:00;0,622
24.10.2019 00:00;24.10.2019 01:00;0,796
24.10.2019 01:00;24.10.2019 02:00;0,894
24.10.2019 02:00;24.10.2019 03:00;0,888
24.10.2019 03:00;24.10.2019 04:00;0,696
24.10.2019 04:00;24.10.2019 05:00;0,769
24.10.2019 05:00;24.10.2019 06:00;1,002
24.10.2019 06:00;24.10.2019 07:00;1,644
24.10.2019 07:00;24.10.2019 08:00;1,155
24.10.2019 08:00;24.10.2019 09:00;1,052
24.10.2019 09:00;24.10.2019 10:00;1,063
24.10.2019 10:00;24.10.2019 11:00;1,031
24.10.2019 11:00;24.10.2019 12:00;1,116
24.10.2019 12:00;24.10.2019 13:00;1,232
24.10.2019 13:00;24.10.2019 14:00;1,213
24.10.2019 14:00;24.10.2019 15:00;0,873
24.10.2019 15:00;24.10.2019 16:00;1,692
24.10.2019 16:00;24.10.2019 17:00;0,862
24.10.2019 17:00;24.10.2019 18:00;1,479
24.10.2019 18:00;24.10.2019 19:00;1,013
24.10.2019 19:00;24.10.2019 20:00;1,088
24.10.2019 20:00;24.10.2019 21:00;1,792
24.10.2019 21:00;24.10.2019 22:00;1,54
24.10.2019 22:00;24.10.2019 23:00;2,4
24.10.2019 23:00;25.10.2019 00:00;0,847
25.10.2019 00:00;25.10.2019 01:00;0,489
25.10.2019 01:00;25.10.2019 02:00;0,588
25.10.2019 02:00;25.10.2019 03:00;0,488
25.10.2019 03:00;25.10.2019 04:00;0,666
25.10.2019 04:00;25.10.2019 05:00;0,54
25.10.2019 05:00;25.10.2019 06:00;0,461
25.10.2019 06:00;25.10.2019 07:00;1,549
25.10.2019 07:00;25.10.2019 08:00;1,297
25.10.2019 08:00;25.10.2019 09:00;0,684
25.10.2019 09:00;25.10.2019 10:00;0,494
25.10.2019 10:00;25.10.2019 11:00;0,666
25.10.2019 11:00;25.10.2019 12:00;0,664
25.10.2019 12:00;25.10.2019 13:00;0,415
25.10.2019 13:00;25.10.2019 14:00;0,827
25.10.2019 14:00;25.10.2019 15:00;1,233
25.10.2019 15:00;25.10.2019 16:00;0,456
25.10.2019 16:00;25.10.2019 17:00;0,674
25.10.2019 17:00;25.10.2019 18:00;1,578
25.10.2019 18:00;25.10.2019 19:00;1,543
25.10.2019 19:00;25.10.2019 20:00;0,97
25.10.2019 20:00;25.10.2019 21:00;1,618
25.10.2019 21:00;25.10.2019 22:00;1,402
25.10.2019 22:00;25.10.2019 23:00;0,713
25.10.2019 23:00;26.10.2019 00:00;0,607
26.10.2019 00:00;26.10.2019 01:00;0,64
26.10.2019 01:00;26.10.2019 02:00;0,512
26.10.2019 02:00;26.10.2019 03:00;0,636
26.10.2019 03:00;26.10.2019 04:00;0,66
26.10.2019 04:00;26.10.2019 05:00;1,066
26.10.2019 05:00;26.10.2019 06:00;1,073
26.10.2019 06:00;26.10.2019 07:00;0,691
26.10.2019 07:00;26.10.2019 08:00;0,702
26.10.2019 08:00;26.10.2019 09:00;0,879
26.10.2019 09:00;26.10.2019 10:00;2,413
26.10.2019 10:00;26.10.2019 11:00;1,795
26.10.2019 11:00;26.10.2019 12:00;2,316
26.10.2019 12:00;26.10.2019 13:00;2,769
26.10.2019 13:00;26.10.2019 14:00;0,965
26.10.2019 14:00;26.10.2019 15:00;0,975
26.10.2019 15:00;26.10.2019 16:00;0,967
26.10.2019 16:00;26.10.2019 17:00;1,237
26.10.2019 17:00;26.10.2019 18:00;2,45
26.10.2019 18:00;26.10.2019 19:00;1,745
26.10.2019 19:00;26.10.2019 20:00;2,143
26.10.2019 20:00;26.10.2019 21:00;1,624
26.10.2019 21:00;26.10.2019 22:00;1,191
26.10.2019 22:00;26.10.2019 23:00;1,246
26.10.2019 23:00;27.10.2019 00:00;1,175
27.10.2019 00:00;27.10.2019 01:00;1,954
27.10.2019 01:00;27.10.2019 02:00;0,73
27.10.2019 02:00;27.10.2019 02:00;0,893
27.10.2019 02:00;27.10.2019 03:00;0,821
27.10.2019 03:00;27.10.2019 04:00;1,032
27.10.2019 04:00;27.10.2019 05:00;0,926
27.10.2019 05:00;27.10.2019 06:00;0,921
27.10.2019 06:00;27.10.2019 07:00;0,823
27.10.2019 07:00;27.10.2019 08:00;2,65
27.10.2019 08:00;27.10.2019 09:00;2,348
27.10.2019 09:00;27.10.2019 10:00;1,265
27.10.2019 10:00;27.10.2019 11:00;1,566
27.10.2019 11:00;27.10.2019 12:00;1,074
27.10.2019 12:00;27.10.2019 13:00;0,775
27.10.2019 13:00;27.10.2019 14:00;0,601
27.10.2019 14:00;27.10.2019 15:00;0,742
27.10.2019 15:00;27.10.2019 16:00;0,949
27.10.2019 16:00;27.10.2019 17:00;2,314
27.10.2019 17:00;27.10.2019 18:00;2,001
27.10.2019 18:00;27.10.2019 19:00;0,953
27.10.2019 19:00;27.10.2019 20:00;3,384
27.10.2019 20:00;27.10.2019 21:00;3,22
27.10.2019 21:00;27.10.2019 22:00;3,057
27.10.2019 22:00;27.10.2019 23:00;1,172
27.10.2019 23:00;28.10.2019 00:00;1,036
28.10.2019 00:00;28.10.2019 01:00;0,854
28.10.2019 01:00;28.10.2019 02:00;1,031
28.10.2019 02:00;28.10.2019 03:00;1,089
28.10.2019 03:00;28.10.2019 04:00;0,838
28.10.2019 04:00;28.10.2019 05:00;1,063
28.10.2019 05:00;28.10.2019 06:00;1,643
28.10.2019 06:00;28.10.2019 07:00;1,553
28.10.2019 07:00;28.10.2019 08:00;1,263
28.10.2019 08:00;28.10.2019 09:00;1,151
28.10.2019 09:00;28.10.2019 10:00;1,179
28.10.2019 10:00;28.10.2019 11:00;1,061
28.10.2019 11:00;28.10.2019 12:00;0,643
28.10.2019 12:00;28.10.2019 13:00;0,848
28.10.2019 13:00;28.10.2019 14:00;1,826
28.10.2019 14:00;28.10.2019 15:00;0,769
28.10.2019 15:00;28.10.2019 16:00;0,98
28.10.2019 16:00;28.10.2019 17:00;1,114
28.10.2019 17:00;28.10.2019 18:00;2,429
28.10.2019 18:00;28.10.2019 19:00;2,081
28.10.2019 19:00;28.10.2019 20:00;2,986
28.10.2019 20:00;28.10.2019 21:00;2,714
28.10.2019 21:00;28.10.2019 22:00;4,244
28.10.2019 22:00;28.10.2019 23:00;3,306
28.10.2019 23:00;29.10.2019 00:00;1,306
29.10.2019 00:00;29.10.2019 01:00;1,521
29.10.2019 01:00;29.10.2019 02:00;1,245
29.10.2019 02:00;29.10.2019 03:00;1,382
29.10.2019 03:00;29.10.2019 04:00;1,455
29.10.2019 04:00;29.10.2019 05:00;1,572
29.10.2019 05:00;29.10.2019 06:00;1,488
29.10.2019 06:00;29.10.2019 07:00;1,626
29.10.2019 07:00;29.10.2019 08:00;2,56
29.10.2019 08:00;29.10.2019 09:00;1,489
29.10.2019 09:00;29.10.2019 10:00;1,473
29.10.2019 10:00;29.10.2019 11:00;1,401
29.10.2019 11:00;29.10.2019 12:00;1,095
29.10.2019 12:00;29.10.2019 13:00;1,118
29.10.2019 13:00;29.10.2019 14:00;1,01
29.10.2019 14:00;29.10.2019 15:00;1,111
29.10.2019 15:00;29.10.2019 16:00;2,016
29.10.2019 16:00;29.10.2019 17:00;1,107
29.10.2019 17:00;29.10.2019 18:00;1,8
29.10.2019 18:00;29.10.2019 19:00;1,624
29.10.2019 19:00;29.10.2019 20:00;2,378
29.10.2019 20:00;29.10.2019 21:00;3,741
29.10.2019 21:00;29.10.2019 22:00;1,991
29.10.2019 22:00;29.10.2019 23:00;1,803
29.10.2019 23:00;30.10.2019 00:00;1,521
30.10.2019 00:00;30.10.2019 01:00;1,647
30.10.2019 01:00;30.10.2019 02:00;1,438
30.10.2019 02:00;30.10.2019 03:00;1,996
30.10.2019 03:00;30.10.2019 04:00;2,204
30.10.2019 04:00;30.10.2019 05:00;1,556
30.10.2019 05:00;30.10.2019 06:00;1,695
30.10.2019 06:00;30.10.2019 07:00;1,657
30.10.2019 07:00;30.10.2019 08:00;1,717
30.10.2019 08:00;30.10.2019 09:00;1,847
30.10.2019 09:00;30.10.2019 10:00;1,63
30.10.2019 10:00;30.10.2019 11:00;2,469
30.10.2019 11:00;30.10.2019 12:00;1,605
30.10.2019 12:00;30.10.2019 13:00;1,427
30.10.2019 13:00;30.10.2019 14:00;1,467
30.10.2019 14:00;30.10.2019 15:00;1,486
30.10.2019 15:00;30.10.2019 16:00;1,219
30.10.2019 16:00;30.10.2019 17:00;1,51
30.10.2019 17:00;30.10.2019 18:00;2,593
30.10.2019 18:00;30.10.2019 19:00;3,947
30.10.2019 19:00;30.10.2019 20:00;3,995
30.10.2019 20:00;30.10.2019 21:00;4,242
30.10.2019 21:00;30.10.2019 22:00;4,451
30.10.2019 22:00;30.10.2019 23:00;2,5
30.10.2019 23:00;31.10.2019 00:00;1,495
31.10.2019 00:00;31.10.2019 01:00;1,505
31.10.2019 01:00;31.10.2019 02:00;1,381
31.10.2019 02:00;31.10.2019 03:00;1,642
31.10.2019 03:00;31.10.2019 04:00;1,646
31.10.2019 04:00;31.10.2019 05:00;1,64
31.10.2019 05:00;31.10.2019 06:00;2,24
31.10.2019 06:00;31.10.2019 07:00;1,741
31.10.2019 07:00;31.10.2019 08:00;1,878
31.10.2019 08:00;31.10.2019 09:00;1,545
31.10.2019 09:00;31.10.2019 10:00;1,62
31.10.2019 10:00;31.10.2019 11:00;1,666
31.10.2019 11:00;31.10.2019 12:00;1,486
31.10.2019 12:00;31.10.2019 13:00;1,474
31.10.2019 13:00;31.10.2019 14:00;2,291
31.10.2019 14:00;31.10.2019 15:00;1,541
31.10.2019 15:00;31.10.2019 16:00;1,389
31.10.2019 16:00;31.10.2019 17:00;1,385
31.10.2019 17:00;31.10.2019 18:00;2,903
31.10.2019 18:00;31.10.2019 19:00;2,272
31.10.2019 19:00;31.10.2019 20:00;1,717
31.10.2019 20:00;31.10.2019 21:00;2,626
31.10.2019 21:00;31.10.2019 22:00;1,844
31.10.2019 22:00;31.10.2019 23:00;1,558
31.10.2019 23:00;01.11.2019 00:00;1,414
