Fra;Til;KWH 60 Forbruk
20.08.2019 11:00;20.08.2019 12:00;0,382
20.08.2019 12:00;20.08.2019 13:00;0,158
20.08.2019 13:00;20.08.2019 14:00;0,221
20.08.2019 14:00;20.08.2019 15:00;0,297
20.08.2019 15:00;20.08.2019 16:00;0,428
20.08.2019 16:00;20.08.2019 17:00;1,199
20.08.2019 17:00;20.08.2019 18:00;0,619
20.08.2019 18:00;20.08.2019 19:00;0,334
20.08.2019 19:00;20.08.2019 20:00;1,168
20.08.2019 20:00;20.08.2019 21:00;2,872
20.08.2019 21:00;20.08.2019 22:00;0,727
20.08.2019 22:00;20.08.2019 23:00;1,03
20.08.2019 23:00;21.08.2019 00:00;0,281
21.08.2019 00:00;21.08.2019 01:00;0,383
21.08.2019 01:00;21.08.2019 02:00;0,211
21.08.2019 02:00;21.08.2019 03:00;0,188
21.08.2019 03:00;21.08.2019 04:00;0,405
21.08.2019 04:00;21.08.2019 05:00;1,16
21.08.2019 05:00;21.08.2019 06:00;0,209
21.08.2019 06:00;21.08.2019 07:00;0,327
21.08.2019 07:00;21.08.2019 08:00;0,4
21.08.2019 08:00;21.08.2019 09:00;0,237
21.08.2019 09:00;21.08.2019 10:00;0,316
21.08.2019 10:00;21.08.2019 11:00;0,175
21.08.2019 11:00;21.08.2019 12:00;0,357
21.08.2019 12:00;21.08.2019 13:00;0,245
21.08.2019 13:00;21.08.2019 14:00;0,219
21.08.2019 14:00;21.08.2019 15:00;1,151
21.08.2019 15:00;21.08.2019 16:00;0,151
21.08.2019 16:00;21.08.2019 17:00;1,59
21.08.2019 17:00;21.08.2019 18:00;0,537
21.08.2019 18:00;21.08.2019 19:00;1,68
21.08.2019 19:00;21.08.2019 20:00;0,745
21.08.2019 20:00;21.08.2019 21:00;1,946
21.08.2019 21:00;21.08.2019 22:00;2,138
21.08.2019 22:00;21.08.2019 23:00;0,269
21.08.2019 23:00;22.08.2019 00:00;0,382
22.08.2019 00:00;22.08.2019 01:00;0,273
22.08.2019 01:00;22.08.2019 02:00;0,385
22.08.2019 02:00;22.08.2019 03:00;0,18
22.08.2019 03:00;22.08.2019 04:00;0,235
22.08.2019 04:00;22.08.2019 05:00;0,425
22.08.2019 05:00;22.08.2019 06:00;0,229
22.08.2019 06:00;22.08.2019 07:00;1,19
22.08.2019 07:00;22.08.2019 08:00;0,4
22.08.2019 08:00;22.08.2019 09:00;0,342
22.08.2019 09:00;22.08.2019 10:00;0,319
22.08.2019 10:00;22.08.2019 11:00;0,142
22.08.2019 11:00;22.08.2019 12:00;0,391
22.08.2019 12:00;22.08.2019 13:00;0,2
22.08.2019 13:00;22.08.2019 14:00;0,454
22.08.2019 14:00;22.08.2019 15:00;0,871
22.08.2019 15:00;22.08.2019 16:00;0,224
22.08.2019 16:00;22.08.2019 17:00;0,87
22.08.2019 17:00;22.08.2019 18:00;0,823
22.08.2019 18:00;22.08.2019 19:00;0,934
22.08.2019 19:00;22.08.2019 20:00;1,156
22.08.2019 20:00;22.08.2019 21:00;1,998
22.08.2019 21:00;22.08.2019 22:00;0,832
22.08.2019 22:00;22.08.2019 23:00;1,05
22.08.2019 23:00;23.08.2019 00:00;0,217
23.08.2019 00:00;23.08.2019 01:00;0,16
23.08.2019 01:00;23.08.2019 02:00;0,348
23.08.2019 02:00;23.08.2019 03:00;0,239
23.08.2019 03:00;23.08.2019 04:00;0,271
23.08.2019 04:00;23.08.2019 05:00;0,196
23.08.2019 05:00;23.08.2019 06:00;1,106
