Fra,Til,KWH 60 Forbruk
14.07.2021 09:00,14.07.2021 10:00,"0,955"
14.07.2021 10:00,14.07.2021 11:00,"0,74"
14.07.2021 11:00,14.07.2021 12:00,"0,214"
14.07.2021 12:00,14.07.2021 13:00,"0,132"
14.07.2021 13:00,14.07.2021 14:00,"1,023"
14.07.2021 14:00,14.07.2021 15:00,"0,119"
14.07.2021 15:00,14.07.2021 16:00,"0,132"
14.07.2021 16:00,14.07.2021 17:00,"1,727"
14.07.2021 17:00,14.07.2021 18:00,"1,092"
14.07.2021 18:00,14.07.2021 19:00,"1,067"
14.07.2021 19:00,14.07.2021 20:00,"1,187"
14.07.2021 20:00,14.07.2021 21:00,"0,223"
14.07.2021 21:00,14.07.2021 22:00,"0,161"
14.07.2021 22:00,14.07.2021 23:00,"1,435"
14.07.2021 23:00,15.07.2021 00:00,"0,693"
15.07.2021 00:00,15.07.2021 01:00,"0,123"
15.07.2021 01:00,15.07.2021 02:00,"0,189"
15.07.2021 02:00,15.07.2021 03:00,"0,181"
15.07.2021 03:00,15.07.2021 04:00,"1,11"
15.07.2021 04:00,15.07.2021 05:00,"0,146"
15.07.2021 05:00,15.07.2021 06:00,"0,141"
15.07.2021 06:00,15.07.2021 07:00,"0,369"
15.07.2021 07:00,15.07.2021 08:00,"1,234"
15.07.2021 08:00,15.07.2021 09:00,"0,124"
15.07.2021 09:00,15.07.2021 10:00,"0,12"
15.07.2021 10:00,15.07.2021 11:00,"0,137"
15.07.2021 11:00,15.07.2021 12:00,"1,438"
15.07.2021 12:00,15.07.2021 13:00,"0,551"
15.07.2021 13:00,15.07.2021 14:00,"0,658"
15.07.2021 14:00,15.07.2021 15:00,"0,632"
15.07.2021 15:00,15.07.2021 16:00,"1,191"
15.07.2021 16:00,15.07.2021 17:00,"1,192"
15.07.2021 17:00,15.07.2021 18:00,"1,163"
15.07.2021 18:00,15.07.2021 19:00,"0,387"
15.07.2021 19:00,15.07.2021 20:00,"1,731"
15.07.2021 20:00,15.07.2021 21:00,"1,631"
15.07.2021 21:00,15.07.2021 22:00,"0,975"
15.07.2021 22:00,15.07.2021 23:00,"0,609"
15.07.2021 23:00,16.07.2021 00:00,"0,167"
16.07.2021 00:00,16.07.2021 01:00,"1,064"
16.07.2021 01:00,16.07.2021 02:00,"0,169"
16.07.2021 02:00,16.07.2021 03:00,"0,187"
16.07.2021 03:00,16.07.2021 04:00,"0,195"
16.07.2021 04:00,16.07.2021 05:00,"0,794"
16.07.2021 05:00,16.07.2021 06:00,"0,459"
16.07.2021 06:00,16.07.2021 07:00,"0,707"
16.07.2021 07:00,16.07.2021 08:00,"0,733"
16.07.2021 08:00,16.07.2021 09:00,"1,36"
16.07.2021 09:00,16.07.2021 10:00,"0,071"
