Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
38;Vestfold og Telemark;3821;Kviteseid;;;KRF;Kristelig Folkeparti;12,90837;1989;49;113;162;-1,03311;2,32714;2;0;
38;Vestfold og Telemark;3821;Kviteseid;;;MDG;Miljøpartiet De Grønne;6,45418;1989;20;61;81;2,40943;3,17549;1;0;
38;Vestfold og Telemark;3821;Kviteseid;;;V;Venstre;2,15139;1989;12;15;27;-4,81935;-0,6802;0;0;
38;Vestfold og Telemark;3821;Kviteseid;;;H;Høyre;8,5259;1989;35;72;107;-0,94054;-5,03595;2;0;
38;Vestfold og Telemark;3821;Kviteseid;;;BLANKE;Blanke;1,59363;1989;2;18;20;1,07727;0,84847;0;0;
38;Vestfold og Telemark;3822;Nissedal;;;A;Arbeiderpartiet;38,3432;1145;127;197;324;-2,06865;12,44308;7;0;
38;Vestfold og Telemark;3822;Nissedal;;;SP;Senterpartiet;37,51479;1145;72;245;317;10,35907;13,47298;6;0;
38;Vestfold og Telemark;3822;Nissedal;;;KRF;Kristelig Folkeparti;10,65089;1145;32;58;90;-6,85233;-2,12495;2;0;
38;Vestfold og Telemark;3822;Nissedal;;;H;Høyre;9,70414;1145;22;60;82;1,98213;-4,81386;2;0;
38;Vestfold og Telemark;3822;Nissedal;;;FRP;Fremskrittspartiet;3,78698;1145;15;17;32;-3,42022;-10,61488;0;0;
38;Vestfold og Telemark;3822;Nissedal;;;BLANKE;Blanke;0,59172;1145;3;2;5;-0,43789;0,24328;0;0;
38;Vestfold og Telemark;3823;Fyresdal;;;A;Arbeiderpartiet;53,5809;1022;97;307;404;-7,36135;21,14483;9;0;
38;Vestfold og Telemark;3823;Fyresdal;;;SP;Senterpartiet;34,08488;1022;67;190;257;-4,97287;-6,56115;6;0;
38;Vestfold og Telemark;3823;Fyresdal;;;H;Høyre;12,33422;1022;22;71;93;12,33422;3,5859;2;0;
38;Vestfold og Telemark;3823;Fyresdal;;;BLANKE;Blanke;1,19363;1022;4;5;9;-1,6939;0,52069;0;0;
38;Vestfold og Telemark;3824;Tokke;;;A;Arbeiderpartiet;35,82677;1805;114;341;455;-6,63133;5,655;8;0;
38;Vestfold og Telemark;3824;Tokke;;;SV;SV - Sosialistisk Venstreparti;4,25197;1805;15;39;54;4,25197;1,18998;1;0;
38;Vestfold og Telemark;3824;Tokke;;;SP;Senterpartiet;43,54331;1805;129;424;553;-7,93315;6,27669;9;0;
38;Vestfold og Telemark;3824;Tokke;;;KRF;Kristelig Folkeparti;6,53543;1805;23;60;83;0,46999;1,97979;1;0;
38;Vestfold og Telemark;3824;Tokke;;;MDG;Miljøpartiet De Grønne;9,84252;1805;42;83;125;9,84252;8,34887;2;0;
38;Vestfold og Telemark;3824;Tokke;;;BLANKE;Blanke;0,70866;1805;9;0;9;-1,92502;0,1112;0;0;
38;Vestfold og Telemark;3825;Vinje;;;A;Arbeiderpartiet;16,45376;2954;79;243;322;-10,81379;-3,19669;4;0;
38;Vestfold og Telemark;3825;Vinje;;;SV;SV - Sosialistisk Venstreparti;12,62136;2954;104;143;247;-0,44196;6,66954;3;0;
38;Vestfold og Telemark;3825;Vinje;;;SP;Senterpartiet;52,63158;2954;227;803;1030;13,84093;11,39398;14;0;
38;Vestfold og Telemark;3825;Vinje;;;KRF;Kristelig Folkeparti;3,628;2954;28;43;71;3,628;0,60486;1;0;
38;Vestfold og Telemark;3825;Vinje;;;V;Venstre;2,24834;2954;17;27;44;-1,973;0,87848;0;0;
38;Vestfold og Telemark;3825;Vinje;;;H;Høyre;8,48237;2954;46;120;166;-2,8696;-2,71272;2;0;
38;Vestfold og Telemark;3825;Vinje;;;FRP;Fremskrittspartiet;3,93459;2954;16;61;77;-1,3706;-8,8193;1;0;
38;Vestfold og Telemark;3825;Vinje;;;BLANKE;Blanke;0,45989;2954;3;6;9;-0,2817;-0,48485;0;0;
42;Agder;4201;Risør;;;A;Arbeiderpartiet;30,75482;5613;293;856;1149;-10,55945;-1,3747;9;0;
42;Agder;4201;Risør;;;SV;SV - Sosialistisk Venstreparti;1,73983;5613;24;41;65;0,21868;-2,59392;0;0;
42;Agder;4201;Risør;;;RØDT;Rødt;9,95717;5613;124;248;372;9,95717;8,23862;3;0;
42;Agder;4201;Risør;;;SP;Senterpartiet;5,59422;5613;39;170;209;1,48713;-1,18038;2;0;
42;Agder;4201;Risør;;;KRF;Kristelig Folkeparti;4,47002;5613;42;125;167;-2,92274;-1,58228;1;0;
42;Agder;4201;Risør;;;V;Venstre;10,17131;5613;52;328;380;-6,07451;7,08289;3;0;
42;Agder;4201;Risør;;;H;Høyre;28,96146;5613;295;787;1082;11,0728;3,482;9;0;
42;Agder;4201;Risør;;;FRP;Fremskrittspartiet;8,35118;5613;93;219;312;1,2018;-7,46451;2;0;
42;Agder;4201;Risør;;;BLANKE;Blanke;0,58887;5613;6;16;22;0,22379;-0,0338;0;0;
42;Agder;4202;Grimstad;;;A;Arbeiderpartiet;20,96338;17944;783;1467;2250;-4,01001;0,17678;7;0;
42;Agder;4202;Grimstad;;;SV;SV - Sosialistisk Venstreparti;4,82624;17944;198;320;518;2,25122;0,99071;2;0;
42;Agder;4202;Grimstad;;;RØDT;Rødt;2,20814;17944;96;141;237;1,71868;1,23301;1;0;
42;Agder;4202;Grimstad;;;SP;Senterpartiet;9,89472;17944;287;775;1062;4,81917;3,54822;3;0;
42;Agder;4202;Grimstad;;;KRF;Kristelig Folkeparti;15,80173;17944;626;1070;1696;-2,58516;2,61304;6;0;
42;Agder;4202;Grimstad;;;MDG;Miljøpartiet De Grønne;5,05916;17944;220;323;543;2,22877;1,66245;2;0;
42;Agder;4202;Grimstad;;;V;Venstre;8,46921;17944;355;554;909;-0,93705;4,68244;3;0;
42;Agder;4202;Grimstad;;;H;Høyre;21,13109;17944;810;1458;2268;3,20174;-6,09953;7;0;
42;Agder;4202;Grimstad;;;FRP;Fremskrittspartiet;10,09969;17944;402;682;1084;-5,22272;-8,09468;4;0;
42;Agder;4202;Grimstad;;;KRISTNE;Partiet De Kristne;1,31371;17944;65;76;141;0,17517;0,44421;0;0;
42;Agder;4202;Grimstad;;;LIBS;Liberalistene;0,23293;17944;10;15;25;0,23293;0,11916;0;0;
42;Agder;4202;Grimstad;;;BLANKE;Blanke;0,8199;17944;31;57;88;0,13891;0,34046;0;0;
42;Agder;4203;Arendal;;;A;Arbeiderpartiet;26,78294;35574;1624;4242;5866;-10,98616;-2,37549;11;0;
42;Agder;4203;Arendal;;;SV;SV - Sosialistisk Venstreparti;7,62487;35574;569;1101;1670;3,78359;2,99162;3;0;
42;Agder;4203;Arendal;;;RØDT;Rødt;2,00895;35574;176;264;440;1,07501;0,61373;1;0;
42;Agder;4203;Arendal;;;SP;Senterpartiet;6,94001;35574;332;1188;1520;3,70024;1,31075;3;0;
42;Agder;4203;Arendal;;;KRF;Kristelig Folkeparti;5,73007;35574;297;958;1255;-2,14773;-1,04843;2;0;
42;Agder;4203;Arendal;;;MDG;Miljøpartiet De Grønne;3,59328;35574;324;463;787;-0,00529;1,01253;1;0;
42;Agder;4203;Arendal;;;V;Venstre;3,38325;35574;210;531;741;-2,1254;0,30652;1;0;
42;Agder;4203;Arendal;;;H;Høyre;19,1672;35574;1215;2983;4198;0,78392;-6,69271;8;0;
42;Agder;4203;Arendal;;;FRP;Fremskrittspartiet;11,89846;35574;614;1992;2606;-3,06566;-6,19905;5;0;
42;Agder;4203;Arendal;;;HELSE;Helsepartiet;2,28746;35574;140;361;501;2,28746;1,70679;1;0;
42;Agder;4203;Arendal;;;KRISTNE;Partiet De Kristne;1,2145;35574;59;207;266;0,32805;0,58544;0;0;
42;Agder;4203;Arendal;;;LIBS;Liberalistene;0,40179;35574;17;71;88;0,40179;0,16388;0;0;
42;Agder;4203;Arendal;;;PP;Pensjonistpartiet;3,04995;35574;235;433;668;0,0529;2,18701;1;0;
42;Agder;4203;Arendal;;;BLANKE;Blanke;0,61638;35574;39;96;135;0,1626;0,10023;0;0;
42;Agder;4203;Arendal;;;HOVE;Hovelista;5,91727;35574;488;808;1296;5,91727;5,91727;2;0;
42;Agder;4204;Kristiansand;;;A;Arbeiderpartiet;18,3039;86269;3287;6963;10250;-9,4792;-4,21521;13;0;
42;Agder;4204;Kristiansand;;;SV;SV - Sosialistisk Venstreparti;6,1269;86269;1238;2193;3431;3,10917;0,77103;4;0;
42;Agder;4204;Kristiansand;;;RØDT;Rødt;2,87505;86269;608;1002;1610;1,02994;1,21037;2;0;
42;Agder;4204;Kristiansand;;;SP;Senterpartiet;4,5983;86269;721;1854;2575;1,63803;0,58946;3;0;
42;Agder;4204;Kristiansand;;;KRF;Kristelig Folkeparti;11,48413;86269;1793;4638;6431;-3,79817;0,04027;8;0;
42;Agder;4204;Kristiansand;;;MDG;Miljøpartiet De Grønne;7,52871;86269;1596;2620;4216;2,68076;3,83582;6;0;
42;Agder;4204;Kristiansand;;;V;Venstre;3,31613;86269;584;1273;1857;-1,55735;-1,15644;2;0;
42;Agder;4204;Kristiansand;;;H;Høyre;17,72532;86269;3385;6541;9926;-5,26091;-12,29846;13;0;
42;Agder;4204;Kristiansand;;;FRP;Fremskrittspartiet;5,52331;86269;981;2112;3093;-3,53625;-8,47023;4;0;
42;Agder;4204;Kristiansand;;;DEMN;Demokratene;13,41274;86269;2684;4827;7511;9,5778;12,43261;10;0;
42;Agder;4204;Kristiansand;;;HELSE;Helsepartiet;0,44108;86269;75;172;247;0,44108;0,19987;0;0;
42;Agder;4204;Kristiansand;;;KRISTNE;Partiet De Kristne;1,74646;86269;327;651;978;0,68664;1,10437;1;0;
42;Agder;4204;Kristiansand;;;LIBS;Liberalistene;0,31608;86269;48;129;177;0,31608;0,06807;0;0;
42;Agder;4204;Kristiansand;;;PP;Pensjonistpartiet;1,11788;86269;288;338;626;-0,99326;0,7153;1;0;
42;Agder;4204;Kristiansand;;;BLANKE;Blanke;0,68216;86269;111;271;382;0,26929;0,15557;0;0;
42;Agder;4204;Kristiansand;;;TFFHK;Tverrpolitisk Folkeliste For Hele Kristiansand;5,48403;86269;904;2167;3071;5,48403;5,48403;4;0;
42;Agder;4205;Lindesnes;;;A;Arbeiderpartiet;21,34276;17777;880;1625;2505;-8,53371;1,82864;8;0;
42;Agder;4205;Lindesnes;;;SV;SV - Sosialistisk Venstreparti;3,16946;17777;157;215;372;1,21519;-0,2649;1;0;
42;Agder;4205;Lindesnes;;;RØDT;Rødt;1,44841;17777;78;92;170;1,44841;0,35638;0;0;
42;Agder;4205;Lindesnes;;;SP;Senterpartiet;11,39133;17777;351;986;1337;6,18299;2,16445;5;0;
42;Agder;4205;Lindesnes;;;KRF;Kristelig Folkeparti;9,03127;17777;362;698;1060;-5,23864;-0,98693;4;0;
42;Agder;4205;Lindesnes;;;MDG;Miljøpartiet De Grønne;4,72012;17777;227;327;554;2,67366;2,16413;2;0;
42;Agder;4205;Lindesnes;;;V;Venstre;4,20891;17777;160;334;494;-1,37737;1,06734;2;0;
42;Agder;4205;Lindesnes;;;H;Høyre;15,17424;17777;668;1113;1781;-6,59936;-12,82292;6;0;
42;Agder;4205;Lindesnes;;;FRP;Fremskrittspartiet;26,71892;17777;1031;2105;3136;8,28234;6,20773;11;0;
42;Agder;4205;Lindesnes;;;KRISTNE;Partiet De Kristne;1,05649;17777;59;65;124;1,05649;0,23351;0;0;
42;Agder;4205;Lindesnes;;;LIBS;Liberalistene;0,14484;17777;4;13;17;0,14484;-0,04508;0;0;
42;Agder;4205;Lindesnes;;;PP;Pensjonistpartiet;1,59325;17777;85;102;187;0,74517;0,96019;0;0;
42;Agder;4205;Lindesnes;;;BLANKE;Blanke;0,426;17777;17;33;50;-0,19162;0,02243;0;0;
42;Agder;4206;Farsund;;;A;Arbeiderpartiet;26,86111;7618;361;956;1317;6,18216;7,05839;8;0;
42;Agder;4206;Farsund;;;SV;SV - Sosialistisk Venstreparti;4,7114;7618;95;136;231;0,80636;1,64049;1;0;
42;Agder;4206;Farsund;;;RØDT;Rødt;2,44748;7618;52;68;120;1,3381;0,92133;1;0;
42;Agder;4206;Farsund;;;SP;Senterpartiet;8,77014;7618;119;311;430;3,31196;2,49804;3;0;
42;Agder;4206;Farsund;;;KRF;Kristelig Folkeparti;15,84744;7618;207;570;777;-2,14679;5,14578;5;0;
42;Agder;4206;Farsund;;;V;Venstre;3,44687;7618;51;118;169;-3,12069;0,65513;1;0;
42;Agder;4206;Farsund;;;H;Høyre;14,52172;7618;238;474;712;-4,42658;-13,41425;4;0;
42;Agder;4206;Farsund;;;FRP;Fremskrittspartiet;21,7214;7618;299;766;1065;1,19777;-2,3806;6;0;
42;Agder;4206;Farsund;;;PP;Pensjonistpartiet;1,67245;7618;33;49;82;-0,83477;1,07687;0;0;
42;Agder;4206;Farsund;;;BLANKE;Blanke;0,79543;7618;15;24;39;0,41824;0,18125;0;0;
42;Agder;4207;Flekkefjord;;;A;Arbeiderpartiet;11,46183;7055;184;328;512;-4,96352;-6,30362;4;0;
42;Agder;4207;Flekkefjord;;;SV;SV - Sosialistisk Venstreparti;4,38773;7055;77;119;196;1,01721;1,06056;2;0;
42;Agder;4207;Flekkefjord;;;RØDT;Rødt;3,15648;7055;57;84;141;3,15648;2,12958;1;0;
42;Agder;4207;Flekkefjord;;;SP;Senterpartiet;19,18514;7055;240;617;857;7,95798;8,48479;7;0;
42;Agder;4207;Flekkefjord;;;KRF;Kristelig Folkeparti;13,96911;7055;188;436;624;-2,21888;1,39979;5;0;
42;Agder;4207;Flekkefjord;;;V;Venstre;6,76069;7055;78;224;302;-3,44581;4,21397;2;0;
42;Agder;4207;Flekkefjord;;;H;Høyre;23,32662;7055;322;720;1042;0,42132;-0,35381;8;0;
42;Agder;4207;Flekkefjord;;;FRP;Fremskrittspartiet;16,38684;7055;247;485;732;-0,2284;-8,56695;6;0;
42;Agder;4207;Flekkefjord;;;DEMN;Demokratene;0,94023;7055;21;21;42;0,94023;0,52947;0;0;
42;Agder;4207;Flekkefjord;;;LIBS;Liberalistene;0,42534;7055;9;10;19;0,42534;0,26104;0;0;
42;Agder;4207;Flekkefjord;;;BLANKE;Blanke;0,47011;7055;8;13;21;0,23275;0,05935;0;0;
42;Agder;4211;Gjerstad;;;A;Arbeiderpartiet;36,93322;1964;148;300;448;3,75712;9,72474;6;0;
42;Agder;4211;Gjerstad;;;SP;Senterpartiet;33,71805;1964;141;268;409;3,76522;12,87;6;0;
42;Agder;4211;Gjerstad;;;KRF;Kristelig Folkeparti;6,43034;1964;29;49;78;-0,40928;-0,21277;1;0;
42;Agder;4211;Gjerstad;;;H;Høyre;13,9324;1964;47;122;169;-6,82232;-6,42096;2;0;
42;Agder;4211;Gjerstad;;;FRP;Fremskrittspartiet;8,98599;1964;31;78;109;3,64007;-7,97515;2;0;
42;Agder;4211;Gjerstad;;;BLANKE;Blanke;2,96785;1964;12;24;36;2,18168;2,47315;0;0;
42;Agder;4212;Vegårshei;;;A;Arbeiderpartiet;24,09054;1595;90;208;298;-5,38408;-3,02532;4;0;
42;Agder;4212;Vegårshei;;;SP;Senterpartiet;26,35408;1595;98;228;326;2,13325;10,41324;4;0;
42;Agder;4212;Vegårshei;;;KRF;Kristelig Folkeparti;40,17785;1595;147;350;497;13,99797;21,03241;7;0;
42;Agder;4212;Vegårshei;;;H;Høyre;9,37753;1595;39;77;116;-4,78098;-10,17876;2;0;
42;Agder;4212;Vegårshei;;;BLANKE;Blanke;0,80841;1595;2;8;10;0,36317;0,15105;0;0;
42;Agder;4213;Tvedestrand;;;A;Arbeiderpartiet;20,18405;4903;237;421;658;-1,70045;-5,17743;5;0;
42;Agder;4213;Tvedestrand;;;RØDT;Rødt;0,92025;4903;16;14;30;0,92025;-0,58351;0;0;
42;Agder;4213;Tvedestrand;;;SP;Senterpartiet;19,23313;4903;210;417;627;4,33951;8,90924;5;0;
42;Agder;4213;Tvedestrand;;;KRF;Kristelig Folkeparti;4,47853;4903;51;95;146;-1,16146;-2,98243;1;0;
42;Agder;4213;Tvedestrand;;;MDG;Miljøpartiet De Grønne;2,23926;4903;30;43;73;-2,4551;-0,82609;0;0;
42;Agder;4213;Tvedestrand;;;V;Venstre;9,3865;4903;115;191;306;1,55131;6,00304;2;0;
42;Agder;4213;Tvedestrand;;;H;Høyre;22,23926;4903;350;375;725;8,8654;-6,47676;5;0;
